run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
180,3700,-48678938198354.62,-0.2364898822066135,53.14463385948808,4.176,38.20412716118238,0,76.72413793103449,18.96551724137931,4.166666666666666
181,3956,-59028655695869.47,-0.22935162850819468,53.73152418572012,4.314,38.365434669443,0,80.25034770514604,19.610570236439496,0.0
182,5000,-89055115055592.73,-0.20449694667485943,182.45587694745032,5.958,42.93900941465411,1,10.372608257804632,89.12386706948641,0.4028197381671702
183,3522,-38320286325356.33,-0.25533952626564027,55.39177852411415,3.9360000000000004,39.436619718309856,0,75.3048780487805,21.951219512195124,2.7439024390243905
184,5000,-61016252088179.36,-0.19247477402929936,180.45738131638024,5.802,40.36021285304953,0,15.201654601861428,82.8335056876939,1.9648397104446742
185,5000,-104706377577344.73,-0.19487582796159086,219.4260239037415,5.742,40.76954564060581,0,16.19644723092999,82.96760710553815,0.7314524555903866
186,2502,-44173090735359.42,-0.30235218449991164,78.84148127963722,2.8739999999999997,38.860971524288104,0,53.86221294363257,42.379958246346554,3.549060542797495
187,5000,-65552972292156.61,-0.18251899703599117,48.38284445574413,5.766,38.60008186655751,0,86.99271592091571,11.65452653485952,1.352757544224766
188,5000,-40934592448366.39,-0.1818834130420096,42.76237896646852,5.622,37.82234957020057,1,85.27214514407684,14.194236926360727,0.5336179295624333
189,3998,-66765760597788.56,-0.23890402082351198,58.11456125355679,4.578,40.88568486096808,0,80.99606815203146,16.644823066841415,2.3591087811271296
190,5000,-65580008350346.19,-0.17860951136039246,44.215544832665515,5.568,37.494883340155546,2,84.48275862068965,13.577586206896552,1.9396551724137931
191,5000,-50353807500806.6,-0.18819350057524523,66.15853271721745,5.64,39.0094146541138,0,62.87234042553192,34.57446808510639,2.553191489361702
192,2916,-20672083823929.594,-0.2920506115287018,63.60821058248369,3.312,39.6859386152748,0,69.38405797101449,28.6231884057971,1.9927536231884055
193,5000,-49108505094644.734,-0.17991038462966574,39.13482516183265,5.562,38.60008186655751,0,85.54476806903992,12.837108953613807,1.6181229773462782
194,5000,-36137354163134.57,-0.1968008483281895,52.53569321645401,5.8919999999999995,39.62341383544822,2,78.00407331975559,20.366598778004075,1.6293279022403258
195,2872,-8600099242163.277,-0.2985671247483749,64.49822941121543,3.336,41.11675126903553,0,67.98561151079137,30.39568345323741,1.4388489208633095
196,5000,-17684681336703.652,-0.18294996462741567,34.11735080676988,5.604,37.494883340155546,0,87.15203426124198,11.670235546038544,1.070663811563169
197,2502,-9760875987828.965,-0.3121447407563682,76.33261976484631,2.862,40.619765494137354,0,56.39412997903563,42.55765199161425,1.0482180293501049
198,5000,-20170358855712.387,-0.19518473943339135,52.05632461015504,5.754,39.09128121162505,0,74.66110531803962,23.56621480709072,1.7726798748696557
